time_from_start,number_of_rows_finished
301.7601351737976,31985
301.9185354709625,32017
301.9759593009949,32049
302.25645089149475,32059
302.2749915122986,32091
302.6658320426941,32103
302.7557497024536,32135
302.8292715549469,32137
302.9991488456726,32169
303.0009911060333,32179
303.27958846092224,32211
303.31773829460144,32221
303.4193911552429,32225
303.83097100257874,32257
303.90166997909546,32259
304.10234785079956,32291
304.3326232433319,32323
304.4343934059143,32326
304.6847381591797,32334
304.9235088825226,32366
305.1064112186432,32398
305.4065716266632,32430
305.671493768692,32462
305.92218470573425,32494
306.1268126964569,32526
306.214476108551,32535
306.4283628463745,32567
306.44953536987305,32577
306.5299961566925,32587
306.65891671180725,32591
306.6609342098236,32623
306.8583381175995,32636
307.0649108886719,32649
307.44256496429443,32681
307.65003395080566,32713
307.85340332984924,32726
307.9135913848877,32758
307.97993993759155,32768
308.05992579460144,32800
308.26561880111694,32813
308.376145362854,32823
308.47503423690796,32826
308.94709515571594,32858
309.00473856925964,32890
309.2709777355194,32900
309.3192036151886,32932
309.35680770874023,32933
310.00978207588196,32965
310.28574776649475,32997
310.33873653411865,33007
310.35256481170654,33039
310.35772943496704,33041
310.4440631866455,33073
310.68895053863525,33083
311.10823464393616,33096
311.36099553108215,33128
311.384024143219,33160
311.44968008995056,33192
311.70804810523987,33203
311.76404762268066,33213
311.790992975235,33226
311.8014485836029,33227
312.1200122833252,33237
312.1516635417938,33269
312.69796323776245,33301
313.0116171836853,33311
313.2276039123535,33343
313.4154541492462,33356
313.4242033958435,33388
313.4531202316284,33389
313.7145380973816,33421
314.0298764705658,33431
314.2292284965515,33463
314.268497467041,33464
314.429856300354,33496
314.69774985313416,33504
315.25367283821106,33536
315.269033908844,33568
315.4337754249573,33573
315.5867359638214,33583
315.7419936656952,33615
315.78720593452454,33626
315.9739360809326,33658
316.0898995399475,33669
316.28321647644043,33675
316.293776512146,33685
316.5845980644226,33717
316.8046624660492,33749
316.90966534614563,33759
317.0623812675476,33767
317.2926552295685,33799
318.0752947330475,33831
318.2527196407318,33863
318.30458784103394,33895
318.63430428504944,33905
318.9569020271301,33915
319.08305263519287,33947
319.1316330432892,33979
319.26148748397827,34011
319.4628653526306,34021
319.49256443977356,34034
319.58102083206177,34044
319.80273389816284,34054
319.84807085990906,34055
319.9705111980438,34087
320.57335591316223,34119
320.60693359375,34151
320.6474418640137,34152
320.8726544380188,34184
320.89540910720825,34194
320.96292901039124,34226
321.2259747982025,34236
321.36594915390015,34249
321.64332246780396,34281
322.2827446460724,34313
322.392737865448,34345
322.56245040893555,34350
322.6414620876312,34382
322.95925211906433,34392
323.0357801914215,34424
323.24374508857727,34433
323.3078770637512,34465
323.3539273738861,34475
323.5851902961731,34507
323.65013217926025,34520
323.6551148891449,34522
323.6905040740967,34534
324.06679463386536,34547
324.4567680358887,34579
324.67006254196167,34611
324.70624113082886,34643
324.802175283432,34654
324.9874186515808,34664
325.08049273490906,34696
325.7252426147461,34728
326.0488512516022,34738
326.0838782787323,34770
326.27326107025146,34802
326.37278747558594,34812
326.41238617897034,34822
326.46762347221375,34854
326.53741097450256,34856
326.69249415397644,34864
327.27697944641113,34896
327.3849627971649,34928
327.59900760650635,34938
327.6136350631714,34945
327.7299921512604,34977
327.81575536727905,34983
327.93292331695557,34993
328.1839234828949,35025
328.4996008872986,35035
328.7592360973358,35067
328.84682273864746,35099
328.9785587787628,35131
329.4118239879608,35144
329.82368445396423,35176
329.8731837272644,35208
330.02432465553284,35240
330.13564443588257,35250
330.1605007648468,35254
330.3583629131317,35267
330.47268891334534,35299
330.6861820220947,35309
331.1255030632019,35341
331.43758487701416,35351
331.49834966659546,35383
331.68997073173523,35391
331.7908282279968,35423
331.8439476490021,35434
332.09711933135986,35447
332.8067162036896,35479
332.85410356521606,35511
333.03825283050537,35543
333.4518163204193,35556
333.6172959804535,35588
333.851975440979,35620
333.8592789173126,35652
334.17161679267883,35662
334.4221844673157,35670
334.43693804740906,35702
334.4611301422119,35703
334.6102840900421,35735
334.7507541179657,35745
334.8346781730652,35752
334.88161420822144,35784
334.952684879303,35786
335.2497375011444,35799
335.3024048805237,35809
335.48450088500977,35841
335.63130617141724,35851
335.9761300086975,35883
336.00604939460754,35893
336.2901532649994,35903
336.4789276123047,35935
336.86186623573303,35947
337.0353274345398,35979
337.28599882125854,36011
337.8712341785431,36043
338.0671694278717,36075
338.13854932785034,36077
338.21609830856323,36088
338.28182888031006,36120
